55255
4
engrpm,800,1800,100,10;EGRkgph,0,200,20,11;MSPhum,40,80,4,12;EngTq,0,1400,140,13
Iteration,Year,Month,Day,Latitude,Longitude,RelativeError,NOxTheoryppm,AbsError,pass,engrpm,EGRkgph,MSPhum,EngTq
3522169431,2015,8,11,44.9483,-93.2699,16.5467,492.207,72.1407,6,5,3,0,3
3522169432,2015,8,11,44.9483,-93.2698,11.2996,474.265,62.002,6,2,2,0,5
3522169433,2015,8,11,44.9483,-93.2697,13.7179,488.735,50.6052,6,3,2,0,4
3522169434,2015,8,11,44.9483,-93.2696,16.1779,505.214,50.0313,6,3,2,0,4
3522169435,2015,8,11,44.9483,-93.2695,10.7111,504.802,70.2761,6,3,2,0,4
3522169436,2015,8,11,44.9483,-93.2694,7.52813,506.969,80.9618,6,3,2,0,4
3522169437,2015,8,11,44.9483,-93.2693,24.5704,266.05,153.887,6,3,2,0,1
3522169438,2015,8,11,44.9483,-93.2692,16.0664,127.381,131.714,6,3,3,0,0
3522169439,2015,8,11,44.9483,-93.2691,5.76403,121.332,21.8841,6,5,2,0,1
3522169440,2015,8,11,44.9483,-93.269,19.4191,264.722,171.249,6,6,2,0,1
3522169441,2015,8,11,44.9483,-93.2689,51.5987,259.378,43.8379,6,6,2,0,1
3522169442,2015,8,11,44.9483,-93.2688,39.0661,472.501,185.896,6,5,3,0,3
3522169443,2015,8,11,44.9483,-93.2687,38.468,507.632,103.899,6,3,2,0,3
3522169444,2015,8,11,44.9483,-93.2686,29.8262,422.939,14.6633,6,3,1,0,2
3522169445,2015,8,11,44.9483,-93.2685,20.8453,370.813,8.38188,6,3,2,0,2
3522169446,2015,8,11,44.9483,-93.2684,13.0617,355.92,46.1613,6,3,2,0,1
3522169447,2015,8,11,44.9483,-93.2683,19.3787,343.795,43.2411,6,3,2,0,1
3522169448,2015,8,11,44.9483,-93.2681,22.6993,357.957,65.5755,6,3,2,0,1
3522169449,2015,8,11,44.9483,-93.268,24.6295,355.898,62.7191,6,3,2,0,1
3522169450,2015,8,11,44.9483,-93.2679,30.0555,304.378,9.67032,6,3,2,0,1
3522169451,2015,8,11,44.9483,-93.2678,34.2738,302.969,8.36697,6,3,2,0,1
3522169452,2015,8,11,44.9483,-93.2677,32.1849,350.722,56.7742,6,3,2,0,1
3522169453,2015,8,11,44.9483,-93.2676,33.5794,325.037,32.9314,6,3,2,0,1
3522169454,2015,8,11,44.9483,-93.2675,28.4629,374.031,81.4946,6,3,2,0,2
3522169455,2015,8,11,44.9483,-93.2674,31.6025,339.995,28.9084,6,3,2,0,2
3522169456,2015,8,11,44.9483,-93.2673,36.448,324.11,3.21109,6,3,2,0,1
3522169457,2015,8,11,44.9483,-93.2672,30.2279,345.642,45.1186,6,3,2,0,2
3522169458,2015,8,11,44.9483,-93.2671,19.4305,439.931,135.127,6,3,2,0,3
3522169459,2015,8,11,44.9483,-93.267,22.2234,425.789,83.5416,6,4,2,0,3
3522169460,2015,8,11,44.9483,-93.2668,31.9207,280.609,68.9602,6,4,1,0,1
3522169461,2015,8,11,44.9483,-93.2667,34.0228,206.642,89.5872,6,3,1,0,1
3522169482,2015,8,11,44.9483,-93.2657,139.059,617.244,473.318,6,1,0,0,5
3522169483,2015,8,11,44.9483,-93.2657,34.575,519.464,115.956,6,4,1,0,4
3522169484,2015,8,11,44.9483,-93.2657,26.3257,634.601,32.7308,6,5,3,0,6
3522169485,2015,8,11,44.9483,-93.2657,22.2504,562.236,33.2086,6,6,5,0,5
3522169486,2015,8,11,44.9483,-93.2656,27.8679,504.83,2.97617,6,5,4,0,4
3522169498,2015,8,11,44.9483,-93.2654,177.095,561.603,414.714,6,0,1,0,4
3522169499,2015,8,11,44.9483,-93.2654,56.9637,370.704,65.1765,6,1,0,0,3
3522169500,2015,8,11,44.9483,-93.2654,3.38398,323.55,216.59,6,1,0,0,3
3522169501,2015,8,11,44.9483,-93.2654,3.994,296.029,269.362,6,1,0,0,3
3522169502,2015,8,11,44.9483,-93.2653,6.00802,557.211,44.7634,6,3,0,0,5
3522169503,2015,8,11,44.9483,-93.2653,1.33697,657.812,29.3239,6,5,3,0,7
3522169504,2015,8,11,44.9483,-93.2653,0.473819,652.176,81.7874,6,6,3,0,8
3522169505,2015,8,11,44.9483,-93.2652,22.6706,763.39,398.656,6,7,11,0,8
3522169506,2015,8,11,44.9483,-93.2652,13.2487,701.796,356.775,6,4,6,0,8
3522169507,2015,8,11,44.9483,-93.2651,5.23793,753.203,290.347,6,2,3,0,8
3522169508,2015,8,11,44.9483,-93.265,27.9436,698.172,18.0284,6,3,3,0,8
3522169509,2015,8,11,44.9483,-93.2649,20.0821,636.826,11.2727,6,4,3,0,6
3522169510,2015,8,11,44.9483,-93.2648,14.5789,505.187,29.675,6,4,4,0,4
3522169511,2015,8,11,44.9483,-93.2647,7.13011,561.094,118.438,6,5,4,0,5
3522169512,2015,8,11,44.9483,-93.2646,18.4304,491.073,49.9602,6,5,4,0,4
3522169513,2015,8,11,44.9483,-93.2645,25.4297,237.645,148.205,6,5,2,0,1
3522169522,2015,8,11,44.9483,-93.2635,521.613,471.53,423.328,6,3,2,0,2
3522169523,2015,8,11,44.9483,-93.2634,17.8502,193.96,118.405,6,3,1,0,0
3522169567,2015,8,11,44.9484,-93.263,94.7983,538.878,363.984,6,1,0,0,5
3522169568,2015,8,11,44.9484,-93.263,5.43085,557.243,122.83,6,3,1,0,4
3522169569,2015,8,11,44.9484,-93.263,32.496,518.477,201.412,6,4,3,0,4
3522169570,2015,8,11,44.9484,-93.263,4.53218,427.868,40.6297,6,3,1,0,4
3522169571,2015,8,11,44.9484,-93.2629,9.2101,446.385,16.9772,6,4,3,0,2
3522169572,2015,8,11,44.9484,-93.2629,14.105,312.235,68.3731,6,1,3,0,1
3522169574,2015,8,11,44.9485,-93.2628,5.47141,427.473,130.652,6,0,5,0,2
3522169575,2015,8,11,44.9485,-93.2628,27.9733,494.779,161.392,6,0,4,0,3
3522169576,2015,8,11,44.9485,-93.2627,5.5479,525.718,226.942,6,2,1,0,4
3522169577,2015,8,11,44.9485,-93.2627,15.9166,644.815,132.327,6,5,2,0,6
3522169578,2015,8,11,44.9486,-93.2627,23.3812,576.734,14.5293,6,5,3,0,5
3522169579,2015,8,11,44.9486,-93.2627,6.80423,523.438,69.7681,6,3,2,0,5
3522169580,2015,8,11,44.9487,-93.2626,5.18045,540.795,56.3407,6,4,3,0,4
3522169581,2015,8,11,44.9487,-93.2626,15.6031,424.508,29.3697,6,4,3,0,4
3522169582,2015,8,11,44.9488,-93.2626,32.0697,126.154,272.573,6,4,2,0,0
3522169602,2015,8,11,44.9492,-93.2626,104.883,555.306,387.439,6,1,0,0,5
3522169603,2015,8,11,44.9492,-93.2626,53.5664,664.252,337.713,6,3,0,0,5
3522169604,2015,8,11,44.9492,-93.2626,24.2148,402.73,226.52,6,2,2,0,3
3522169605,2015,8,11,44.9492,-93.2626,7.16269,426.304,5.4548,6,1,2,0,3
3522169606,2015,8,11,44.9492,-93.2626,18.6521,371.576,106.758,6,0,3,0,2
3522169678,2015,8,11,44.9492,-93.2621,175.064,430.628,270.677,6,1,0,0,4
3522169679,2015,8,11,44.9492,-93.2621,2.04302,442.159,21.5012,6,2,1,0,4
3522169680,2015,8,11,44.9492,-93.2621,6.39263,323.515,256.797,6,2,0,0,4
3522169681,2015,8,11,44.9492,-93.2621,6.30324,311.883,249.979,6,1,2,0,3
3522169682,2015,8,11,44.9492,-93.262,14.7533,330.568,175.732,6,1,0,0,4
3522169683,2015,8,11,44.9492,-93.262,20.7591,319.63,290.072,6,1,3,0,2
3522169760,2015,8,11,44.9485,-93.2615,158.187,380.489,232.389,6,0,4,0,2
3522169761,2015,8,11,44.9485,-93.2615,166.746,412.378,256.553,6,1,1,0,4
3522169762,2015,8,11,44.9485,-93.2615,66.08,391.809,112.21,6,2,1,0,3
3522169763,2015,8,11,44.9485,-93.2615,7.41833,406.823,56.2854,6,2,1,0,4
3522169764,2015,8,11,44.9485,-93.2615,15.302,547.897,49.597,6,2,1,0,4
3522169765,2015,8,11,44.9484,-93.2614,14.4347,558.82,34.32,6,3,1,0,4
3522169766,2015,8,11,44.9484,-93.2614,8.17556,494.375,16.6228,6,2,1,0,4
3522169767,2015,8,11,44.9484,-93.2614,6.91828,484.375,2.59039,6,3,1,0,4
3522169768,2015,8,11,44.9483,-93.2614,11.1944,569.207,118.345,6,4,2,0,4
3522169769,2015,8,11,44.9483,-93.2613,4.21484,597.553,139.407,6,4,3,0,5
3522169770,2015,8,11,44.9483,-93.2612,5.6937,547.528,93.928,6,5,4,0,4
3522169771,2015,8,11,44.9483,-93.2612,2.12849,286.237,103.563,6,2,2,0,1
3522169772,2015,8,11,44.9483,-93.2611,10.5315,263.093,68.7148,6,2,4,0,1
3522169773,2015,8,11,44.9483,-93.261,18.6068,230.497,42.9839,6,2,4,0,0
3522169809,2015,8,11,44.9483,-93.2604,44.803,559.333,350.725,6,1,0,0,4
3522169810,2015,8,11,44.9483,-93.2604,30.5984,599.606,26.506,6,3,2,0,5
3522169811,2015,8,11,44.9483,-93.2604,14.238,549.683,10.3788,6,4,2,0,5
3522169812,2015,8,11,44.9483,-93.2603,3.79009,580.235,110.917,6,4,3,0,5
3522169813,2015,8,11,44.9483,-93.2603,2.6242,529.113,96.0106,6,4,3,0,5
3522169814,2015,8,11,44.9483,-93.2602,2.25141,579.977,168.953,6,5,4,0,6
3522169815,2015,8,11,44.9483,-93.2602,0.0830849,664.889,249.789,6,3,4,0,7
3522169816,2015,8,11,44.9483,-93.2601,22.0778,681.6,111.115,6,3,3,0,7
3522169817,2015,8,11,44.9483,-93.26,18.9933,679.467,78.2662,6,4,3,0,7
3522169818,2015,8,11,44.9483,-93.2599,20.7526,717.807,205.413,6,3,1,0,9
3522169819,2015,8,11,44.9483,-93.2599,10.0892,764.317,28.1154,6,4,3,0,9
3522169820,2015,8,11,44.9483,-93.2597,5.71145,608.896,66.869,6,5,4,0,6
3522169821,2015,8,11,44.9483,-93.2596,12.6469,567.446,144.256,6,5,5,0,5
3522169822,2015,8,11,44.9483,-93.2595,1.85323,399.857,7.8536,6,4,3,0,2
3522169823,2015,8,11,44.9483,-93.2594,10.8089,306.749,74.0866,6,3,1,0,2
3522169824,2015,8,11,44.9483,-93.2592,16.9749,448.371,102,6,2,4,0,2
3522169825,2015,8,11,44.9483,-93.2591,19.4367,363.93,57.4033,6,2,4,0,2
3522169826,2015,8,11,44.9483,-93.259,23.5918,302.606,28.6802,6,4,3,0,1
3522169844,2015,8,11,44.9483,-93.2578,42.6513,533.317,329.196,6,0,0,0,4
3522169845,2015,8,11,44.9483,-93.2578,17.0146,597.785,131.868,6,3,1,0,5
3522169846,2015,8,11,44.9483,-93.2577,20.0163,605.397,17.897,6,5,2,0,7
3522169847,2015,8,11,44.9483,-93.2577,5.52201,682.025,211.125,6,7,6,0,7
3522169848,2015,8,11,44.9483,-93.2577,17.4319,710.732,366.206,6,5,7,0,7
3522169849,2015,8,11,44.9483,-93.2576,7.46902,636.154,226.354,6,3,2,0,6
3522169850,2015,8,11,44.9483,-93.2575,23.6792,658.991,89.7608,6,4,4,0,7
3522169851,2015,8,11,44.9483,-93.2575,16.7183,721.466,165.786,6,5,3,0,6
3522169852,2015,8,11,44.9483,-93.2574,18.0644,733.146,236.564,6,3,1,0,9
3522169853,2015,8,11,44.9483,-93.2573,12.8165,816.932,46.769,6,4,3,0,10
3522169854,2015,8,11,44.9483,-93.2572,19.202,618.401,48.1839,6,5,4,0,10
3522169855,2015,8,11,44.9483,-93.2571,2.75047,544.466,19.4226,6,6,7,0,8
3522169856,2015,8,11,44.9483,-93.2569,7.03401,468.347,84.347,6,6,7,0,5
3522169857,2015,8,11,44.9483,-93.2568,1.17101,444.244,103.495,6,7,5,0,4
3522169858,2015,8,11,44.9483,-93.2567,29.8981,417.724,18.7974,6,6,4,0,3
3522169859,2015,8,11,44.9483,-93.2565,29.6637,530.179,98.0866,6,2,1,0,4
3522169860,2015,8,11,44.9483,-93.2564,35.3427,495.998,31.4385,6,2,4,0,4
3522169861,2015,8,11,44.9483,-93.2563,13.651,540.756,182.356,6,2,4,0,4
3522169862,2015,8,11,44.9483,-93.2561,9.73142,510.606,206.706,6,2,2,0,4
3522169863,2015,8,11,44.9483,-93.256,11.9945,486.77,155.55,6,2,1,0,4
3522169864,2015,8,11,44.9483,-93.2558,5.82529,502.275,71.675,6,2,1,0,4
3522169865,2015,8,11,44.9483,-93.2557,0.743436,508.238,57.4527,6,2,1,0,4
3522169866,2015,8,11,44.9483,-93.2555,17.7485,554.782,82.418,6,2,0,0,5
3522169867,2015,8,11,44.9483,-93.2554,18.5438,530.541,160.63,6,2,0,0,4
3522169868,2015,8,11,44.9483,-93.2553,22.5099,471.174,208.726,6,2,1,0,3
3522169869,2015,8,11,44.9483,-93.2551,14.7236,454.462,93.5273,6,2,2,0,3
3522169870,2015,8,11,44.9483,-93.255,12.6128,453.407,45.7356,6,2,1,0,3
3522169871,2015,8,11,44.9483,-93.2549,17.7084,451.968,43.1513,6,2,1,0,3
3522169872,2015,8,11,44.9483,-93.2547,31.219,293.334,148.734,6,1,4,0,1
3522169873,2015,8,11,44.9483,-93.2546,30.641,178.442,115.979,6,4,2,0,0
3522169874,2015,8,11,44.9483,-93.2545,32.8091,219.642,3.258,6,5,2,0,1
3522169875,2015,8,11,44.9483,-93.2544,21.1261,341.182,143.368,6,5,2,0,1
3522169876,2015,8,11,44.9483,-93.2542,27.2994,386.574,134.94,6,4,2,0,2
3522169877,2015,8,11,44.9483,-93.2541,34.0009,390.901,70.9556,6,4,2,0,2
3522169878,2015,8,11,44.9483,-93.254,30.2786,397.429,56.729,6,4,2,0,2
3522169879,2015,8,11,44.9483,-93.2539,27.5211,396.563,46.263,6,4,2,0,2
3522169880,2015,8,11,44.9483,-93.2538,30.3304,362.169,5.269,6,4,2,0,2
3522169881,2015,8,11,44.9483,-93.2536,33.0621,359.963,2.463,6,4,2,0,2
3522169882,2015,8,11,44.9483,-93.2535,40.8515,270.227,86.2016,6,4,1,0,1
3522169888,2015,8,11,44.9483,-93.2529,563.691,95.4452,72.7745,6,3,2,0,0
3522169890,2015,8,11,44.9483,-93.2528,31.4257,299.584,191.484,6,2,3,0,1
3522169891,2015,8,11,44.9483,-93.2527,31.9064,256.717,63.4822,6,2,4,0,0
3522169892,2015,8,11,44.9483,-93.2526,36.1207,236.09,41.1924,6,2,4,0,0
3522169893,2015,8,11,44.9483,-93.2525,31.6199,122.819,42.4858,6,1,2,0,0
3522169916,2015,8,11,44.9483,-93.2522,18.9353,527.517,341.305,6,0,1,0,4
3522169917,2015,8,11,44.9483,-93.2522,42.398,619.776,335.959,6,3,1,0,5
3522169918,2015,8,11,44.9483,-93.2522,6.5739,601.943,44.443,6,5,2,0,6
3522169919,2015,8,11,44.9483,-93.2522,5.08389,637.557,163.91,6,7,5,0,8
3522169920,2015,8,11,44.9483,-93.2521,6.86355,669.495,315.295,6,7,9,0,8
3522169921,2015,8,11,44.9483,-93.2521,13.2464,692.001,383.601,6,5,8,0,7
3522169922,2015,8,11,44.9483,-93.252,39.4957,684.555,70.1701,6,4,4,0,8
3522169923,2015,8,11,44.9483,-93.2519,32.4279,673.07,66.9117,6,4,4,0,7
3522169924,2015,8,11,44.9484,-93.2519,4.38516,604.118,98.118,6,2,2,0,5
3522169925,2015,8,11,44.9484,-93.2518,5.06752,504.788,13.7916,6,3,2,0,4
3522169926,2015,8,11,44.9484,-93.2517,3.4447,481.964,38.864,6,3,2,0,4
3522169927,2015,8,11,44.9484,-93.2515,0.847201,465.578,53.5886,6,3,2,0,3
3522169928,2015,8,11,44.9484,-93.2514,8.76538,406.666,18.0128,6,3,1,0,2
3522169929,2015,8,11,44.9484,-93.2513,16.7929,380.855,12.7496,6,4,2,0,4
3522169930,2015,8,11,44.9484,-93.2512,21.1008,388.966,26.6074,6,4,1,0,2
3522169931,2015,8,11,44.9484,-93.2511,34.7125,405.846,16.8065,6,4,2,0,4
3522169932,2015,8,11,44.9484,-93.251,43.5858,394.798,70.602,6,4,2,0,2
3522169933,2015,8,11,44.9484,-93.2509,40.0755,303.485,84.5005,6,4,2,0,1
3522169934,2015,8,11,44.9484,-93.2508,33.0045,195.686,79.7141,6,4,1,0,0
3522169935,2015,8,11,44.9483,-93.2506,21.0288,238.837,42.2613,6,4,1,0,1
3522169936,2015,8,11,44.9483,-93.2505,24.6015,231.518,53.8181,6,4,1,0,1
3522169937,2015,8,11,44.9483,-93.2504,30.2354,237.324,59.9952,6,4,1,0,1
3522169938,2015,8,11,44.9483,-93.2503,27.4689,266.453,88.153,6,3,2,0,1
3522169939,2015,8,11,44.9483,-93.2502,24.3456,271.176,89.1825,6,3,2,0,1
3522169940,2015,8,11,44.9483,-93.2501,26.6931,332.021,110.474,6,3,2,0,1
3522169941,2015,8,11,44.9483,-93.25,25.9966,338.559,91.4074,6,3,2,0,1
3522169942,2015,8,11,44.9483,-93.2498,21.0696,340.615,87.6728,6,3,2,0,1
3522169943,2015,8,11,44.9483,-93.2497,19.2979,368.126,96.8675,6,3,2,0,2
3522169944,2015,8,11,44.9483,-93.2496,3.98015,463.148,176.523,6,3,2,0,3
3522169945,2015,8,11,44.9483,-93.2495,5.13598,451.055,154.155,6,3,2,0,1
3522170018,2015,8,11,44.9482,-93.2482,9.49254,353.776,34.8066,6,2,0,0,5
3522170019,2015,8,11,44.9482,-93.2482,11.2782,312.042,168.022,6,1,3,0,2
3522170020,2015,8,11,44.9482,-93.2481,0.231692,274.093,110.103,6,1,3,0,2
3522170021,2015,8,11,44.9482,-93.2481,25.7265,410.228,61.1316,6,3,1,0,5
3522170022,2015,8,11,44.9482,-93.2481,4.42935,502.608,37.2915,6,6,3,0,7
3522170023,2015,8,11,44.9482,-93.248,8.93924,323.366,185.649,6,2,1,0,2
3522170024,2015,8,11,44.9482,-93.248,31.262,390.012,95.8593,6,0,5,0,2
3522170025,2015,8,11,44.9483,-93.2479,18.1766,338.279,39.0251,6,0,4,0,1
3522170108,2015,8,11,44.9483,-93.2476,123.489,583.104,404.689,6,1,0,0,5
3522170109,2015,8,11,44.9483,-93.2476,13.6932,585.592,50.9444,6,3,0,0,5
3522170110,2015,8,11,44.9483,-93.2476,3.92466,551.541,124.695,6,3,1,0,5
3522170111,2015,8,11,44.9483,-93.2476,21.3277,621.945,87.195,6,5,3,0,5
3522170112,2015,8,11,44.9483,-93.2476,48.1537,670.556,188.15,6,3,1,0,7
3522170113,2015,8,11,44.9483,-93.2475,2.79898,659.35,94.9045,6,6,4,0,7
3522170114,2015,8,11,44.9483,-93.2475,0.131041,695.294,276.412,6,8,9,0,4
3522170115,2015,8,11,44.9483,-93.2474,12.2477,726.66,339.969,6,4,4,0,4
3522170116,2015,8,11,44.9483,-93.2474,6.44911,548.815,63.3092,6,4,0,0,7
3522170117,2015,8,11,44.9483,-93.2473,28.4854,696.82,130.37,6,4,1,0,10
3522170118,2015,8,11,44.9483,-93.2472,6.61071,765.03,94.2539,6,3,4,0,9
3522170119,2015,8,11,44.9483,-93.2471,0.876027,635.274,38.8837,6,4,3,0,10
3522170120,2015,8,11,44.9483,-93.247,3.11281,643.807,3.54517,6,5,4,0,10
3522170121,2015,8,11,44.9483,-93.2469,0.0458742,616.91,68.2748,6,6,6,0,10
3522170122,2015,8,11,44.9483,-93.2468,6.61039,691.567,238.567,6,7,9,0,9
3522170123,2015,8,11,44.9483,-93.2466,21.5553,767.161,387.326,6,3,4,0,9
3522170124,2015,8,11,44.9483,-93.2465,25.532,770.146,93.1653,6,3,3,0,8
3522170125,2015,8,11,44.9483,-93.2463,27.1481,568.163,100.542,6,4,4,0,4
3522170126,2015,8,11,44.9483,-93.2462,1.50412,351.306,91.4008,6,4,1,0,2
3522170127,2015,8,11,44.9483,-93.246,7.94212,326.385,14.039,6,4,2,0,1
3522170128,2015,8,11,44.9483,-93.2458,16.1854,198.831,91.2314,6,4,3,0,0
3522170129,2015,8,11,44.9483,-93.2457,28.2199,130.624,57.8349,6,5,3,0,0
3522170130,2015,8,11,44.9483,-93.2455,54.3528,102.016,65.8127,6,6,3,0,0
3522170131,2015,8,11,44.9483,-93.2453,32.2519,211.999,109.335,6,7,2,0,0
3522170132,2015,8,11,44.9483,-93.2452,89.86,648.682,543.796,6,7,4,0,6
3522170133,2015,8,11,44.9483,-93.245,11.1593,719.713,370.137,6,3,3,0,7
3522170134,2015,8,11,44.9483,-93.2449,7.63428,661.636,218.138,6,3,2,0,5
3522170135,2015,8,11,44.9483,-93.2447,12.1519,302.376,170.407,6,3,1,0,1
3522170143,2015,8,11,44.9483,-93.2436,274.564,270.138,182.389,6,6,2,0,1
3522170144,2015,8,11,44.9483,-93.2435,23.7038,346.21,146.35,6,6,2,0,2
3522170145,2015,8,11,44.9483,-93.2433,31.2916,333.964,53.4578,6,6,2,0,1
3522170146,2015,8,11,44.9483,-93.2432,53.161,165.013,119.233,6,5,2,0,0
3522170149,2015,8,11,44.9483,-93.2428,10.5648,109.909,4.47875,6,5,2,0,0
3522170150,2015,8,11,44.9483,-93.2427,28.3819,153.114,35.5769,6,5,1,0,0
3522170151,2015,8,11,44.9483,-93.2426,34.9263,216.574,91.8335,6,5,2,0,1
3522170152,2015,8,11,44.9483,-93.2425,35.6103,230.102,94.5474,6,5,2,0,1
3522170153,2015,8,11,44.9483,-93.2423,49.0449,244.533,42.8595,6,4,2,0,1
3522170154,2015,8,11,44.9483,-93.2422,58.885,105.605,113.295,6,4,0,0,0
3522170184,2015,8,11,44.9483,-93.2414,23.5685,624.504,281.405,6,4,1,0,5
3522170185,2015,8,11,44.9483,-93.2413,21.8087,607.524,86.2596,6,6,2,0,6
3522170186,2015,8,11,44.9483,-93.2413,4.05322,657.645,188.433,6,8,4,0,7
3522170187,2015,8,11,44.9483,-93.2412,27.3464,662.038,311.389,6,5,4,0,7
3522170188,2015,8,11,44.9483,-93.2412,0.682281,72.2684,338.979,6,3,0,0,0
3522170253,2015,8,11,44.9483,-93.2405,148.087,654.806,440.583,6,3,0,0,5
3522170254,2015,8,11,44.9483,-93.2405,20.6455,580.877,105.208,6,5,2,0,6
3522170255,2015,8,11,44.9483,-93.2405,7.18583,655.994,60.3171,6,4,1,0,7
3522170256,2015,8,11,44.9483,-93.2404,1.85644,727.89,180.869,6,7,6,0,8
3522170257,2015,8,11,44.9483,-93.2404,4.79156,722.374,254.91,6,8,7,0,8
3522170258,2015,8,11,44.9483,-93.2403,4.06994,784.802,278.969,6,4,2,0,8
3522170259,2015,8,11,44.9483,-93.2402,10.7576,638.666,118.947,6,2,1,0,6
3522170260,2015,8,11,44.9483,-93.2401,15.5941,510.988,175.696,6,2,2,0,4
3522170261,2015,8,11,44.9483,-93.24,6.5082,396.615,85.9971,6,3,2,0,2
3522170262,2015,8,11,44.9483,-93.2399,11.1307,241.189,82.5249,6,3,3,0,0
3522170389,2015,8,11,44.9482,-93.2389,288.307,639.334,524.718,6,1,0,0,4
3522170390,2015,8,11,44.9482,-93.2389,20.9456,320.009,177.577,6,1,2,0,2
3522170393,2015,8,11,44.9483,-93.2388,23.7067,591.439,19.9459,6,3,3,0,5
3522170393,2015,8,11,44.9483,-93.2388,28.7,639.079,75.7246,6,6,2,0,6
3522170394,2015,8,11,44.9483,-93.2388,14.9394,477.217,55.5957,6,4,3,0,4
3522170395,2015,8,11,44.9483,-93.2387,21.8163,588.668,134.19,6,1,0,0,6
3522170396,2015,8,11,44.9483,-93.2387,11.8094,670.818,116.923,6,3,0,0,8
3522170397,2015,8,11,44.9483,-93.2386,27.8162,709.07,190.426,6,4,4,0,7
3522170398,2015,8,11,44.9483,-93.2385,4.52156,661.897,57.4654,6,2,2,0,4
3522170399,2015,8,11,44.9483,-93.2384,10.8697,653.98,0.007311,6,2,1,0,4
3522170400,2015,8,11,44.9483,-93.2383,30.1639,534.329,45.8768,6,3,2,0,4
3522170401,2015,8,11,44.9483,-93.2382,19.1092,536.549,69.1494,6,3,2,0,4
3522170402,2015,8,11,44.9483,-93.2381,6.14452,447.306,1.35335,6,3,2,0,1
3522170411,2015,8,11,44.9483,-93.2374,10.412,559.317,57.2161,6,2,2,0,5
3522170412,2015,8,11,44.9483,-93.2374,28.4022,606.896,59.4028,6,6,2,0,7
3522170413,2015,8,11,44.9483,-93.2373,16.4809,700.971,58.8075,6,5,3,0,8
3522170414,2015,8,11,44.9483,-93.2373,15.2764,677.698,65.5188,6,5,4,0,8
3522170415,2015,8,11,44.9483,-93.2372,52.5426,809.224,422.186,6,3,2,0,9
3522170416,2015,8,11,44.9483,-93.2372,2.98762,742.687,116.59,6,4,3,0,10
3522170417,2015,8,11,44.9483,-93.2371,1.53643,704.06,142.709,6,3,5,0,7
3522170418,2015,8,11,44.9483,-93.237,5.85165,528.638,59.0995,6,3,3,0,4
3522170419,2015,8,11,44.9483,-93.2369,0.563383,265.244,143.204,6,3,2,0,0
3522170476,2015,8,11,44.9483,-93.2361,21.3704,470.902,97.721,6,0,0,0,5
3522170477,2015,8,11,44.9483,-93.2361,17.7543,610.759,11.7072,6,3,1,0,5
3522170478,2015,8,11,44.9483,-93.2361,14.7161,563.488,83.2972,6,3,2,0,6
3522170479,2015,8,11,44.9483,-93.2361,28.5474,668.457,144.78,6,4,1,0,7
3522170480,2015,8,11,44.9483,-93.236,12.4592,678.977,179.265,6,7,5,0,8
3522170481,2015,8,11,44.9483,-93.236,3.78847,689.454,227.935,6,8,6,0,8
3522170482,2015,8,11,44.9483,-93.2359,35.2433,796.149,440.958,6,4,3,0,10
3522170483,2015,8,11,44.9483,-93.2359,4.74843,808.073,275.762,6,5,4,0,10
3522170484,2015,8,11,44.9483,-93.2358,21.063,736.168,289.652,6,3,3,0,10
3522170485,2015,8,11,44.9483,-93.2357,13.0608,626.138,31.3756,6,4,4,0,7
3522170486,2015,8,11,44.9483,-93.2355,12.4054,573.892,17.4602,6,4,4,0,5
3522170487,2015,8,11,44.9483,-93.2354,8.21366,417.834,22.6057,6,5,3,0,1
3522170504,2015,8,11,44.9483,-93.2345,205.018,626.359,468.772,6,1,0,0,5
3522170505,2015,8,11,44.9483,-93.2345,15.1806,573.953,36.8974,6,3,1,0,5
3522170506,2015,8,11,44.9483,-93.2345,6.21655,637.602,107.316,6,3,2,0,6
3522170507,2015,8,11,44.9483,-93.2344,12.5012,691.748,207.472,6,5,4,0,8
3522170508,2015,8,11,44.9483,-93.2344,0.855354,686.343,259.223,6,8,8,0,7
3522170509,2015,8,11,44.9483,-93.2343,18.37,652.119,272.63,6,6,11,0,8
3522170510,2015,8,11,44.9483,-93.2343,39.247,719.556,166.629,6,5,4,0,10
3522170511,2015,8,11,44.9483,-93.2342,21.022,694.484,202.295,6,3,4,0,8
3522170512,2015,8,11,44.9483,-93.2341,25.7216,426.786,135.122,6,3,2,0,3
3522170513,2015,8,11,44.9483,-93.234,2.13015,323.529,54.6315,6,3,3,0,1
3522170514,2015,8,11,44.9483,-93.2339,20.7241,147.332,73.868,6,3,4,0,0
3522170516,2015,8,11,44.9483,-93.2337,253.17,178.531,132.631,6,5,2,0,0
3522170517,2015,8,11,44.9483,-93.2336,10.8844,310.807,192.256,6,6,2,0,2
3522170518,2015,8,11,44.9483,-93.2335,2.43625,640.063,380.786,6,4,3,0,7
3522170519,2015,8,11,44.9483,-93.2334,20.8012,640.539,81.7831,6,3,1,0,9
3522170520,2015,8,11,44.9483,-93.2333,5.79235,675.287,38.074,6,4,2,0,10
3522170521,2015,8,11,44.9483,-93.2332,9.02761,682.896,145.225,6,5,6,0,10
3522170522,2015,8,11,44.9483,-93.233,14.1674,428.357,31.257,6,6,5,0,3
